latent_cpu_df_0,latent_cpu_df_1,latent_cpu_df_2,latent_cpu_df_3,latent_cpu_df_4,latent_cpu_df_5,latent_cpu_df_6,latent_cpu_df_7,latent_cpu_df_8,latent_cpu_df_9,latent_cpu_df_10,latent_cpu_df_11,latent_cpu_df_12,latent_cpu_df_13,latent_cpu_df_14,latent_cpu_df_15,latent_cpu_df_16,latent_cpu_df_17,latent_cpu_df_18,latent_cpu_df_19,latent_cpu_df_20,latent_cpu_df_21,latent_cpu_df_22,latent_cpu_df_23,latent_cpu_df_24,latent_cpu_df_25,latent_cpu_df_26,latent_cpu_df_27,latent_cpu_df_28,latent_cpu_df_29,latent_cpu_df_30,latent_cpu_df_31,latent_cpu_df_32,latent_cpu_df_33,latent_cpu_df_34,latent_cpu_df_35,latent_cpu_df_36,latent_cpu_df_37,latent_cpu_df_38,latent_cpu_df_39,latent_cpu_df_40,latent_cpu_df_41,latent_cpu_df_42,latent_cpu_df_43,latent_cpu_df_44,latent_cpu_df_45,latent_cpu_df_46,latent_cpu_df_47,latent_cpu_df_48,latent_cpu_df_49,latent_cpu_df_50,latent_cpu_df_51,latent_cpu_df_52,latent_cpu_df_53,latent_cpu_df_54,latent_cpu_df_55,latent_cpu_df_56,latent_cpu_df_57,latent_cpu_df_58,latent_cpu_df_59,latent_cpu_df_60,latent_cpu_df_61,latent_cpu_df_62,latent_cpu_df_63
0.122201204,0.0,0.15328762,0.9581063,0.34228408,1.4807427,0.0,0.27214915,0.8137646,0.63323873,0.0,1.0564594,0.8295538,0.0009602457,0.3305,0.46253562,0.4794796,0.0,0.504567,1.1129944,1.4058205,0.97470033,0.1717593,0.6683552,0.31926483,0.0,0.65429324,1.1936086,0.49654007,0.20601247,0.0,0.49704203,0.8662828,0.42393762,0.7889188,0.6149572,0.18116844,0.0,0.7282355,0.45702508,0.2489157,0.706546,0.0,0.6791595,0.0,0.5732616,0.80714935,0.9182095,0.6082224,0.48511764,1.2904326,0.1328675,0.39270574,0.0,1.0768282,0.0,0.18217823,0.5107944,1.9198425,0.7133696,0.9743627,1.2954013,0.29580274,1.132095
0.009780262,0.0,0.0,0.86076725,0.033681244,1.6137027,0.0,0.50452346,0.99134743,0.6263366,0.0,1.4451562,0.8570601,0.03421899,0.31638473,0.49548802,0.30168575,0.0,0.63175225,1.3829398,1.57357,1.2476587,0.21949139,0.8885666,0.22862633,0.0,0.76358306,1.2293162,0.5743326,0.018052936,0.0,0.87000704,1.4122182,0.55409086,0.9242582,1.0526742,0.28289703,0.0,0.8200427,0.73926455,0.2616891,0.78795534,0.0,1.1300387,0.0,0.6750386,0.91305095,1.170495,0.784359,0.5547364,1.3363096,0.21254303,0.563547,0.0,1.5257558,0.0,0.17257121,0.78261554,2.2445998,0.7819805,0.9004639,1.4561733,0.23516159,1.2512987
0.024871752,0.0,0.0,0.6452435,0.2706823,1.1281382,0.0,0.53037804,0.9990471,0.63351583,0.0,1.4930066,0.9177668,0.16713622,0.17260246,0.5303403,0.40079048,0.0,0.77156985,1.292515,1.6586283,1.2146466,0.2948736,1.0121701,0.14871241,0.0,0.8127702,1.5024247,0.34773576,0.27574426,0.0,1.0393127,1.5016034,0.69470125,0.85626906,1.1496193,0.14113624,0.0,0.4243119,0.81371933,0.0,0.84933984,0.0,1.2974876,0.13448597,0.903086,1.0597403,1.1531074,0.83029544,0.56045103,1.3784629,0.14111061,0.42271054,0.0,1.2183282,0.0,0.0,0.88187516,2.2002919,0.63406163,0.7480841,1.614438,0.27595943,1.491276
1.4926844,0.0,1.4976094,1.813047,1.4884468,0.38807642,0.0,0.8844627,1.655521,1.6897388,0.0,1.2758563,1.5049082,0.0,0.4428593,1.0959208,1.7980868,0.0,1.2560744,1.9457617,1.1073964,0.48259532,0.0,0.7344117,0.54688966,0.20801818,0.25188106,0.34328467,1.258887,0.48824298,0.0,0.9558581,1.0953096,1.0485959,1.9696743,1.2073436,0.59622586,0.0,1.793008,0.34140843,0.0,1.3512727,0.0,0.4711677,0.31652522,1.3893223,1.463326,1.4511833,0.0,1.8200232,0.90818673,1.3521783,0.0,0.0,0.21622325,0.0,0.0,0.841237,0.4528216,1.1495063,1.1128194,1.3943073,0.9118167,1.2946266
0.7901125,0.006726481,0.010827154,0.85101426,0.36112866,1.0161972,0.0,0.23531944,0.22971562,1.362249,0.0,0.7381833,1.0656329,0.8085969,0.35234982,0.41887745,0.8778233,0.0,0.5608719,1.0777587,1.1066936,2.1479487,0.05436708,0.89274704,0.88924885,0.32695663,0.31832433,0.5126731,0.229475,1.2976851,0.0,0.47585675,1.4007181,1.5410299,1.6405315,0.9615484,0.4032451,0.0,1.1359892,0.8418231,0.0,0.8910412,0.0,0.63687813,0.7144455,1.2538624,1.1263808,1.1372128,0.3541636,0.99901944,1.0626688,0.58346885,0.032399748,0.0,1.3224827,0.0,0.0,0.12605041,1.3554045,0.4081754,0.4132127,1.6439352,0.0,1.827194
0.7949855,0.0,0.14686722,0.793154,0.22515997,1.2939537,0.0,0.49761894,0.31994918,1.3092451,0.0,0.81148624,1.0640823,0.58167857,0.32318014,0.76370555,0.80114734,0.0,0.5635154,1.268214,0.7740879,2.152992,0.04529521,0.9520397,0.8955102,0.2511227,0.13672948,0.22943753,0.033176564,1.4109256,0.0,0.031872332,1.2941804,1.4906813,1.812681,0.77642846,0.7916407,0.0,1.2648486,0.99375004,0.07768315,0.8913234,0.0,0.8098904,0.3925898,0.9611056,1.1302965,1.1693857,0.32136127,1.1227528,1.0716038,0.5570168,0.04402,0.0,1.4253731,0.0,0.010208748,0.21415313,1.3424807,0.6779177,0.2858507,1.5810001,0.38368064,1.8300453
0.73533905,0.0,0.14682901,0.8114941,0.0,1.2751482,0.0,0.30491525,0.0,1.3796331,0.0,0.9899363,1.0213429,0.62199646,0.56832814,0.2740719,0.53600156,0.0,0.7332151,1.5456712,0.9026801,2.358599,0.21706511,1.2849534,0.6971537,0.0,0.27066782,0.7563789,0.5486004,0.72810405,0.0,0.48911098,1.6718664,1.7648643,1.7224386,1.0306189,0.40032792,0.0,1.350854,1.2024285,0.032844216,1.2022563,0.0,1.0925318,0.49745667,1.0015271,1.5967582,1.5599608,0.4855608,0.9956021,1.2270461,0.5571844,0.25083652,0.0,1.7871679,0.0,0.0,0.40355802,1.7124286,0.28462225,0.09777362,1.7976692,0.52054095,2.002009
0.6999602,0.0,0.020430863,0.8097905,0.0,1.4437038,0.0,0.6129302,0.36075917,1.3792398,0.0,1.1736124,1.1211473,0.5870555,0.29190218,0.6326136,0.7247404,0.0,0.6644346,1.4778416,1.0440452,2.2805154,0.06349979,1.3477391,0.78810424,0.07805255,0.32033706,0.23265597,0.15447176,1.0391135,0.0,0.3225782,1.722397,1.6040705,2.00003,0.9483886,0.7338615,0.0,1.3029222,1.1599228,0.20137215,1.0299486,0.0,1.3204002,0.40161932,0.8809576,1.4043396,1.3763137,0.47485903,1.103291,1.3063368,0.52492344,0.19253698,0.0,1.7879181,0.0,0.0,0.4874041,1.7061038,0.6477642,0.0,1.7884402,0.45900285,2.0615726
0.7430362,0.0,0.0896458,1.1069133,0.0,1.618541,0.0,0.36914012,0.34065658,1.3821344,0.0,1.0975459,1.057189,0.67546403,0.41201264,0.31195813,0.8389023,0.0,0.6703705,1.39572,1.2818507,2.232711,0.06019181,1.2401185,0.8178716,0.0,0.5447939,0.2500109,0.6199938,0.5947193,0.0,0.47555858,1.8039296,1.5558192,1.9745209,1.1256144,0.4403248,0.0,1.5638503,0.9787918,0.2489773,1.042384,0.0,1.0808898,0.46836215,1.0018812,1.3857834,1.4188914,0.45750907,1.0487685,1.2784064,0.62947285,0.31860587,0.0,1.8980961,0.0,0.120944515,0.38220996,1.7639174,0.36884928,0.150341,1.6958969,0.18104574,1.8902546
0.70867056,0.0,0.0,0.8727658,0.11650714,1.158843,0.0,0.36018983,0.2872958,1.4229937,0.0,1.1100242,1.1216632,0.8127689,0.30968606,0.30050355,0.8308475,0.0,0.6937662,1.2912451,1.3745518,2.2591455,0.08614677,1.304666,0.772387,0.14598623,0.5217657,0.5174489,0.35995495,0.9100442,0.0,0.7403403,1.8428066,1.6634712,1.8448275,1.1526963,0.33536,0.0,1.1727823,1.017746,0.0010959506,1.0456332,0.0,1.1691399,0.7295122,1.1858268,1.4288765,1.3565009,0.5067529,0.9957019,1.3023916,0.55281156,0.18023857,0.0,1.6646961,0.0,0.0,0.41700616,1.7191529,0.34417343,0.09255133,1.8519757,0.10428327,2.0741296
1.9688227,0.0,1.729563,1.6683893,2.3005064,0.11889015,0.0,1.030279,1.4167179,1.7113596,0.0,1.1620178,1.938913,0.561715,0.2138115,1.1144596,2.48333,0.0,1.6526799,1.9125321,1.3601028,0.7695094,0.0,1.026168,0.562048,0.19097874,0.73352987,0.30086792,0.93524075,1.1688726,0.0,0.6893131,1.2669595,1.7277323,1.9963206,1.4941823,0.42015487,0.0,1.806901,0.85621834,0.0,1.7034463,0.0,0.94958675,0.5170885,2.0186841,2.2182312,1.7622635,0.017574409,2.073665,1.386191,1.2923985,0.0,0.0,0.15376158,0.0,0.0,0.88980985,0.29744875,0.6441928,0.6668903,1.853591,1.3286622,1.6935489
2.0145607,0.0,1.9301629,1.9068195,2.172271,0.57264024,0.0,1.0472325,1.4841193,1.662756,0.0,1.157673,1.8735723,0.42340136,0.30660552,1.1365622,2.5160253,0.0,1.6560549,2.0202377,1.2656443,0.72940546,0.0,0.97519994,0.5996157,0.0,0.7731636,0.034733824,1.2029693,0.8402952,0.0,0.40257722,1.2396965,1.627659,2.1402025,1.4831653,0.5166587,0.0,2.1968966,0.8254273,0.0,1.7135651,0.0,0.8795481,0.260993,1.8448799,2.1989594,1.8350024,0.0,2.1402478,1.3663834,1.3702621,0.07916722,0.0,0.37013924,0.0,0.0,0.8698366,0.34231818,0.64052963,0.70292956,1.6980146,1.4324567,1.5225745
1.9714848,0.0,1.8609478,1.6096966,2.1605844,0.39780298,0.0,1.2910225,1.5042218,1.6598612,0.0,1.2337395,1.9375306,0.33499283,0.18649507,1.4572177,2.4018633,0.0,1.650119,2.1023595,1.0278388,0.77721,0.0,1.0828205,0.56984836,0.11643073,0.5487067,0.017378882,0.7374473,1.2846894,0.0,0.24959683,1.158164,1.6759104,2.1657116,1.3059392,0.8101954,0.0,1.9359688,1.0065583,0.0,1.7011297,0.0,1.1190585,0.19425017,1.7239561,2.2175155,1.7924247,0.0,2.1947703,1.3943138,1.2657126,0.0,0.0,0.25996125,0.0,0.0,0.9750308,0.28450447,0.91944456,0.5437569,1.7905581,1.7104139,1.6938924
1.9918783,0.0,2.0613167,1.8068112,2.250827,0.25595337,0.0,0.9509807,1.2692035,1.7624836,0.0,1.2070051,1.9698623,0.7097276,0.046884626,1.1720151,2.3684874,0.0,1.5767381,2.1597536,0.7955062,0.72826254,0.0,1.1248512,0.4547604,0.0,0.52469045,0.36307937,0.9571634,1.2478805,0.0,0.52218795,1.1439382,1.6704968,2.0200973,1.6223474,0.7205308,0.0,1.9167157,0.8741135,0.0,1.6288745,0.0,0.9690436,0.15664572,1.7425828,2.1774616,1.9561336,0.17656805,2.1853418,1.6377107,1.2763596,0.18168989,0.0,0.0770752,0.0,0.0,0.8541256,0.18852495,0.5940592,0.6909656,1.7179626,1.3225348,1.7258091
2.0500813,0.0,2.078338,1.6276746,2.2113323,0.2066443,0.0,1.0134215,1.1716775,1.6308236,0.0,1.0809727,1.8344342,0.36609972,0.42669535,1.1391408,2.3067648,0.0,1.8206336,2.1824665,0.8797952,0.8033465,0.17554039,1.0716399,0.44881216,0.0023227632,0.56214213,0.5460569,1.1607988,0.9233175,0.0,0.33269882,1.1517694,1.8655046,1.9420396,1.4492189,0.44450814,0.0,1.9798259,1.0800856,0.0,1.9242384,0.0,0.96039724,0.3092963,1.8830636,2.500461,2.0153973,0.0,2.1384468,1.3308994,1.3025427,0.009240124,0.0,0.19452293,0.0,0.0,0.94751537,0.29122818,0.44860804,0.56770563,1.801697,1.874681,1.6833533
0.5271236,0.0,0.5539961,1.1829275,0.75191736,1.9007894,0.0,0.06973969,0.010230109,0.7941429,0.0,0.81482,1.3715395,1.0890414,0.007576078,1.2178714,0.17524272,0.0,0.6525244,1.1064001,0.6697599,1.7510021,0.0,0.73780036,0.12206723,0.004603535,0.492563,1.4410386,0.27987373,1.098638,0.036792003,0.34561235,0.7570307,0.6505914,0.9473022,0.7097487,0.30131495,0.08702342,0.56491995,0.6399769,0.3907909,0.69774586,0.0,0.94244206,0.25735795,1.1475706,1.0760341,1.5842385,0.4603167,0.8770969,1.1737038,0.01741667,0.13193476,0.0,1.6927044,0.0,0.120987065,0.16888463,1.2814624,0.42531708,0.3477505,1.4992929,0.0,1.1698073
0.56228614,0.051655687,0.52250695,0.99511456,0.6712253,1.8635308,0.0,0.11596604,0.0,0.67817324,0.0,0.6723089,1.2378664,0.7474575,0.40669978,1.1634243,0.06359811,0.0,0.84218264,1.1225675,0.7576095,1.8537803,0.0,0.65707684,0.13215847,0.1795567,0.49637187,1.6213744,0.46792966,0.8009248,0.0,0.20060253,0.7413318,0.83024484,0.8404986,0.50407296,0.04243432,0.0,0.6302024,0.8294105,0.1251106,0.96602625,0.0,0.89689934,0.39976782,1.2675056,1.3507713,1.6225364,0.278021,0.8028175,0.8584286,0.041163936,0.0,0.0,1.8446392,0.0,0.0,0.23224296,1.3839529,0.33728093,0.2685571,1.5820091,0.43375945,1.1012152
0.5176145,0.0,0.37654352,0.98991156,0.68113637,2.0369463,0.0,0.4174413,0.25868642,0.68410826,0.0,0.8493388,1.3383787,0.71334094,0.13806309,1.513265,0.23220214,0.0,0.751527,1.0520979,0.9004106,1.7868667,0.0,0.70876634,0.22957814,0.27393362,0.53247213,1.0965861,0.067517444,1.1227634,0.0,0.05200926,0.7823721,0.6632584,1.1064961,0.4087156,0.38288167,0.0,0.5831468,0.78023446,0.29802892,0.7827951,0.0,1.1098868,0.2998001,1.1386496,1.1388874,1.4304335,0.26794073,0.89946187,0.93430537,0.007920519,0.0,0.0,1.8592987,0.0,0.0,0.30397668,1.3775423,0.72357965,0.17972484,1.5723693,0.3501324,1.1502374
0.38913202,0.0,0.5745908,0.9622059,0.45851174,2.0494711,0.0,0.38817537,0.11062026,0.70583516,0.0,1.1862687,1.3549213,1.1913372,0.066509664,1.1625291,0.10915998,0.0,0.7601832,1.2999551,0.79215664,1.8248127,0.0016431157,1.1377388,0.0,0.0,0.6399076,1.4282389,0.34392828,0.7075958,0.0,0.6421288,1.2774194,0.84272206,1.0938865,1.1297963,0.2307561,0.07569179,0.6457411,0.91593635,0.37376788,0.80584836,0.0,1.4096671,0.21956116,1.1967149,1.2242434,1.7499478,0.67369026,0.96733046,1.3270634,0.0,0.1909988,0.0,2.0561357,0.0,0.0768692,0.5702135,1.6760023,0.14514261,0.20226848,1.6054711,0.0,1.3939
0.4247105,0.0,0.5439774,0.7745496,0.37856334,2.0119948,0.0,0.43469444,0.0,0.58958226,0.0,1.044055,1.2212166,0.8497166,0.46528476,1.1084713,0.0,0.0,0.95082045,1.3162407,0.8799419,1.9270909,0.15586081,1.0575119,0.0065886118,0.0,0.64432377,1.6086223,0.53226537,0.40939778,0.0,0.49631605,1.2621453,1.0226526,0.9876019,0.9247082,0.0,0.0,0.71098435,1.1056684,0.10789105,1.0746175,0.0,1.3647906,0.36215585,1.3170209,1.4998521,1.7886243,0.49136677,0.8935454,1.011941,0.0,0.019678626,0.0,2.207448,0.0,0.0,0.6341139,1.7784967,0.05607,0.12227961,1.6882057,0.49808943,1.3257797
0.4231149,0.0,0.4672288,1.0664696,0.40016103,2.3602479,0.0,0.49237964,0.3394875,0.598412,0.0,1.1450185,1.2577705,0.90400857,0.3167585,1.1376567,0.28118253,0.0,0.8661007,1.1636494,1.2605485,1.8123729,0.0,1.0015808,0.13377564,0.0,0.904881,1.1011889,0.5973752,0.2868421,0.0,0.50070316,1.3847183,0.8074148,1.2280903,1.0065768,0.018476695,0.0,0.9248569,0.8753614,0.32841447,0.903822,0.0,1.3382674,0.32893103,1.3090885,1.2694119,1.6390991,0.46393654,0.93566716,1.0598874,0.023124278,0.08791193,0.0,2.3322856,0.0,0.12029276,0.6006535,1.8298998,0.16345379,0.19262001,1.5860225,0.13650528,1.2034839
0.38010323,0.0,0.39814937,0.7693709,0.3885895,2.185377,0.0,0.736215,0.35966954,0.59547347,0.0,1.221131,1.3217239,0.8155943,0.19659413,1.4583722,0.16716,0.0,0.8603163,1.2457893,1.0227331,1.8601,0.0,1.1092783,0.10396348,0.0,0.68051803,1.0838413,0.1318967,0.7311615,0.0,0.34759855,1.3032514,0.855709,1.2536795,0.8294418,0.3119655,0.0,0.66392267,1.0565386,0.28077897,0.8914621,0.0,1.5778809,0.2622168,1.188222,1.2881027,1.59658,0.4812822,0.9902662,1.0878413,0.0,0.0,0.0,2.2220113,0.0,0.0,0.7059314,1.7720866,0.44220835,0.033324294,1.6785688,0.41461533,1.374875
1.7863065,0.0,2.3152504,1.758311,2.607151,0.886696,0.0,0.9202521,1.09898,1.0677375,0.0,1.0829456,2.1357028,0.8815362,0.0,1.7443504,1.7894086,0.0,1.772035,1.7574494,0.7262704,0.36472553,0.0,0.8030623,0.0,0.003952056,0.7952699,1.2081258,0.91583,0.8700335,0.0,0.43090573,0.7247659,0.8359705,1.3372862,1.4718837,0.31160378,0.0,1.1072007,0.6981092,0.0,1.4997433,0.0,1.2726438,0.0,1.9941325,1.8713591,2.1275048,0.10106975,1.9314293,1.3596996,0.6705087,0.0,0.0,0.6761428,0.0,0.0,0.88048035,0.33123624,0.34670028,0.31875503,1.5837901,1.3800235,1.0219414
1.824623,0.0,2.2904017,1.5716859,2.532098,0.84778774,0.0,0.968698,0.97690177,0.94961995,0.0,0.9426902,2.0017898,0.5396725,0.16125794,1.6928563,1.6845976,0.0,1.9691175,1.7745129,0.8136324,0.46371293,0.0,0.72610474,0.0,0.17707083,0.80368394,1.3888233,1.1060185,0.5686448,0.0,0.2798073,0.712288,1.0177256,1.2344176,1.2706633,0.050376654,0.0,1.1721859,0.8898066,0.0,1.771731,0.0,1.2321517,0.004511237,2.1168802,2.1527028,2.1686726,0.0,1.8608985,1.0455831,0.69458944,0.0,0.0,0.8233568,0.0,0.0,0.9479495,0.43375593,0.2508048,0.23352954,1.6666455,1.8848989,0.956927
1.7799513,0.0,2.1444383,1.5664829,2.5420094,1.0212035,0.0,1.2701733,1.3513302,0.955555,0.0,1.1197201,2.102302,0.505556,0.0,2.0426972,1.8532016,0.0,1.8784618,1.7040433,0.9564336,0.39679933,0.0,0.77779436,0.005670842,0.27144775,0.83978426,0.86403483,0.70560634,0.8904835,0.0,0.13121402,0.7533283,0.8507392,1.500415,1.175306,0.39082402,0.0,1.1251303,0.8406306,0.0,1.5884999,0.0,1.445139,0.0,1.9880241,1.9408189,1.9765697,0.0,1.9575428,1.1214598,0.661346,0.0,0.0,0.83801633,0.0,0.0,1.0196832,0.42734534,0.6371035,0.14469728,1.6570059,1.8012719,1.0059491
1.8230274,0.0,2.213653,1.8636057,2.553696,1.1960407,0.0,1.0263833,1.3312277,0.9584497,0.0,1.0436536,2.0383437,0.5939645,0.012731686,1.7220417,1.9673636,0.0,1.8843977,1.6219217,1.194239,0.3489948,0.0,0.67017376,0.035438206,0.01691553,1.0642412,0.88138974,1.1711284,0.44608915,0.0,0.28419438,0.8348609,0.8024878,1.474906,1.3525319,0.09728731,0.0,1.3860583,0.6594996,0.0,1.6009355,0.0,1.2056286,0.0,2.1089478,1.9222628,2.0191476,0.0,1.9030203,1.0935296,0.7658954,0.0,0.0,0.9481943,0.0,0.0,0.91448915,0.48515904,0.35818857,0.30386993,1.5644624,1.5233147,0.8346314
0.24405077,0.5590473,0.12907922,1.0028479,0.0,0.86744523,0.0,0.0,0.5312777,1.1129534,0.0,0.743401,0.55954194,0.40666085,0.25934333,0.5011682,0.998227,0.0,0.258658,0.77962697,0.7953967,1.4673445,0.0,0.74239194,0.96830523,0.6997727,0.0,1.0308377,0.20331511,1.0805292,0.23990902,0.44337845,0.8514432,1.1094503,1.3584673,0.5535063,0.27476743,0.0,0.98107815,0.23608418,0.0,0.52421373,0.0,0.0,0.96073073,0.71288264,0.8026508,0.6775306,0.39796618,0.5921595,0.30941066,0.55676425,0.0,0.09604117,0.6071265,0.0,0.15047672,0.03282336,1.1785185,0.5967836,0.6806302,1.1799151,0.0,1.4260191
0.2830151,0.566414,0.31541747,1.2387273,0.0,1.3247381,0.0,0.0,0.59031594,1.0689626,0.0,0.73421156,0.4947174,0.26894808,0.35781527,0.5169285,1.0162457,0.0,0.24608745,0.8854082,0.70198494,1.4353826,0.0,0.68333554,1.0105885,0.37463224,0.0,0.7639269,0.46646345,0.75984544,0.31369987,0.16971916,0.81726253,1.004863,1.493898,0.53292054,0.37631094,0.0,1.3717126,0.2004309,0.21288556,0.5263701,0.0,0.0,0.7016246,0.5330378,0.76919025,0.74410564,0.34841475,0.6506916,0.28711474,0.63391167,0.09700835,0.0,0.8336431,0.0,0.41970265,0.004021095,1.2233254,0.61,0.72962475,1.0240394,0.0,1.2473606
0.22638443,0.24220368,0.16695473,1.161,0.0,1.4720812,0.0,0.1866696,1.0419285,1.317821,0.0,1.5206573,0.7243033,0.21797572,0.32780385,0.56890345,0.7490549,0.0,0.53986806,1.3275684,1.1356021,1.7061253,0.0,1.1609505,0.772736,0.0,0.12861611,0.7239122,0.7902512,0.11741999,0.0,0.90555894,1.7286174,1.337284,1.8811088,1.1159582,0.51220787,0.0,1.3874974,0.585915,0.21687156,0.74438626,0.0,0.7331922,0.73173857,0.6404966,1.2484874,1.4130344,0.7844948,0.8587898,0.59741664,0.65010136,0.16302231,0.0,1.4085767,0.0,0.12696369,0.60929894,1.7023834,0.68502843,0.71076214,1.6183575,0.0023694783,1.6531448
1.4346915,0.0,1.6480851,1.701764,1.8233776,0.0,0.0,0.8941221,1.8921168,1.5500219,0.0,1.3502538,1.6480372,0.03906229,0.16395363,1.258962,2.3694892,0.0,1.4924449,1.7763305,1.2510163,0.37721762,0.0,0.9555005,0.4761206,0.3597651,0.15018442,0.6768195,1.0969486,0.7336762,0.0,1.0767301,1.1641634,1.5127913,1.869881,1.5114979,0.44385815,0.0,1.6158166,0.45289186,0.0,1.3606085,0.0,0.57463944,0.6569016,1.6882615,1.8955916,1.5039506,0.19861107,1.8016862,0.78166515,1.2008252,0.0,0.0,0.0,0.0,0.0,1.0670292,0.21368091,0.9361565,1.0643893,1.6510369,1.0838877,1.5542842
1.5215683,0.0,1.9352999,1.9556856,1.7686996,0.40951812,0.0,0.94002646,2.0103083,1.4734032,0.0,1.3753313,1.5795627,0.0,0.2222646,1.3195828,2.4913201,0.0,1.59266,1.895723,1.1502005,0.28766578,0.0,0.95365524,0.48505002,0.0067581534,0.24988712,0.41540223,1.3924943,0.35715908,0.0,0.710577,1.1789132,1.4401327,2.0650887,1.5585933,0.509755,0.0,2.0019338,0.45163012,0.0,1.4190844,0.0,0.5704787,0.41909087,1.551141,1.9624915,1.6141233,0.1458555,1.9171635,0.7769698,1.2830381,0.0,0.0,0.086835995,0.0,0.0034807473,1.1006769,0.25893003,0.8299794,1.0217482,1.4972787,1.2854695,1.429976
0.23910055,0.0109872,0.43524438,0.9502902,0.27636808,1.3373281,0.0,0.3453846,0.7185528,0.6544186,0.14104071,0.6196088,0.81782126,0.07517588,0.0,1.5144488,0.6604334,0.0,0.39117968,0.8211835,0.6159662,1.3430009,0.0,0.6738528,0.7924476,0.37453687,0.018165424,1.2393539,0.052556206,1.0452151,0.29550683,0.13169837,0.26762772,0.70227313,0.9501182,0.2000177,0.38282746,0.0,0.8388996,0.29346752,0.19914556,0.63984966,0.0,0.2993582,0.3765059,0.99129707,0.8986513,0.86231655,0.4163585,0.7095501,0.27386722,0.0,0.0,0.0,1.0816054,0.0,0.17287534,0.111635916,0.95341873,1.0856029,1.0942626,1.2367249,0.3149734,0.93356985
0.24536014,0.01635281,0.32264328,1.0123426,0.43224224,1.053749,0.0,0.09091953,0.6420638,0.6998414,0.05613786,0.554268,0.8185239,0.30110657,0.0,1.180044,0.7612306,0.0,0.41474223,0.63389075,0.9468517,1.3245766,0.0,0.6278534,0.7784365,0.4438959,0.21601562,1.5238657,0.2563823,0.9190017,0.3220475,0.5541916,0.3855345,0.7600405,0.7918582,0.40086356,0.0,0.0,0.7089907,0.14953166,2.720952e-05,0.6526536,0.0,0.14417325,0.70330966,1.2939808,0.9180549,0.8402737,0.4484163,0.59904814,0.26902184,0.0,0.0,0.0,0.96205175,0.0,0.08969687,0.03804361,0.9664452,0.7881191,1.2003329,1.3001521,0.0,0.94334686
0.2882088,0.018342562,0.5171598,1.2496847,0.29884055,1.5090103,0.0,0.10583967,0.70589775,0.65320534,0.071540624,0.5478566,0.75340337,0.16304922,0.09510483,1.1994413,0.7876656,0.0,0.41131553,0.7407755,0.8528395,1.2879457,0.0,0.5734353,0.81801564,0.116496176,0.2514304,1.2574004,0.52215713,0.59379137,0.38993564,0.27303356,0.3553207,0.6580416,0.9321352,0.38576487,0.08480281,0.0,1.099259,0.116666585,0.24390069,0.65937597,0.0,0.06950763,0.44592988,1.1175998,0.89273083,0.91038334,0.39860514,0.662197,0.24815285,0.077106535,0.0,0.0,1.1827543,0.0,0.36205214,0.014304327,1.011288,0.791656,1.2418982,1.1444479,0.051355064,0.76909477
0.17788276,0.0,0.30094212,1.0674644,0.046618365,1.5981628,0.0,0.17024693,0.80474246,0.64897794,0.0,0.8521759,0.8799386,0.12988827,0.16877414,1.0897243,0.6008857,0.0,0.49304062,1.1087037,1.0621352,1.3886077,0.0,0.77788067,0.76980317,0.0,0.3263804,1.3076842,0.61756825,0.34618437,0.0,0.62466955,0.730234,0.6764888,1.0469917,0.7973112,0.20235714,0.0,1.0741682,0.4282714,0.22446951,0.63800853,0.0,0.5264149,0.41443497,1.0601975,0.907308,1.0462558,0.71122885,0.653444,0.3629247,0.08381162,0.0,0.0,1.6334044,0.0,0.22055124,0.2753452,1.2957069,0.79382735,1.0797071,1.4617155,0.11948234,1.0353156
0.17947838,0.046336897,0.37769064,0.7755444,0.025020704,1.2499099,0.0,0.112561725,0.45041665,0.6401482,0.0,0.7512125,0.8433846,0.07559624,0.31730038,1.060539,0.31811967,0.0,0.57776034,1.261295,0.6815286,1.5033259,0.0,0.83381164,0.6426161,0.14963472,0.06582318,1.8151176,0.5524584,0.46874005,0.0,0.6202825,0.6076611,0.8917267,0.8065033,0.71544254,0.15544648,0.0,0.8602958,0.6585784,0.003946081,0.8088042,0.0,0.55293787,0.4476598,1.0681298,1.137748,1.1957808,0.7386591,0.6113222,0.31497827,0.012505607,0.0,0.0,1.5085669,0.0,0.041842207,0.30880564,1.2443038,0.68644357,1.0093669,1.5638987,0.48106647,1.1576113
0.14241225,0.0,0.12195985,0.83290064,0.19321257,1.1390426,0.0,0.1605191,0.75001776,0.6905895,0.0,0.86386406,0.94449705,0.26729107,0.06737369,1.0772352,0.59043705,0.0,0.51383555,1.003915,1.155007,1.4163702,0.0,0.8411089,0.72508764,0.31258786,0.30173898,1.5749955,0.35678238,0.66279674,0.0,0.8915841,0.76798284,0.78340447,0.9159199,0.8228323,0.098214254,0.0,0.6832043,0.4664326,0.0,0.639959,0.0,0.6128956,0.675094,1.2431577,0.9480869,0.9828598,0.7605466,0.5990643,0.3865041,0.0070335874,0.0,0.0,1.4016582,0.0,0.0,0.30870137,1.2509322,0.77190465,1.0240306,1.6177456,0.040093705,1.2179374
