latent_motherboard_df_0,latent_motherboard_df_1,latent_motherboard_df_2,latent_motherboard_df_3,latent_motherboard_df_4,latent_motherboard_df_5,latent_motherboard_df_6,latent_motherboard_df_7,latent_motherboard_df_8,latent_motherboard_df_9,latent_motherboard_df_10,latent_motherboard_df_11,latent_motherboard_df_12,latent_motherboard_df_13,latent_motherboard_df_14,latent_motherboard_df_15,latent_motherboard_df_16,latent_motherboard_df_17,latent_motherboard_df_18,latent_motherboard_df_19,latent_motherboard_df_20,latent_motherboard_df_21,latent_motherboard_df_22,latent_motherboard_df_23,latent_motherboard_df_24,latent_motherboard_df_25,latent_motherboard_df_26,latent_motherboard_df_27,latent_motherboard_df_28,latent_motherboard_df_29,latent_motherboard_df_30,latent_motherboard_df_31,latent_motherboard_df_32,latent_motherboard_df_33,latent_motherboard_df_34,latent_motherboard_df_35,latent_motherboard_df_36,latent_motherboard_df_37,latent_motherboard_df_38,latent_motherboard_df_39,latent_motherboard_df_40,latent_motherboard_df_41,latent_motherboard_df_42,latent_motherboard_df_43,latent_motherboard_df_44,latent_motherboard_df_45,latent_motherboard_df_46,latent_motherboard_df_47,latent_motherboard_df_48,latent_motherboard_df_49,latent_motherboard_df_50,latent_motherboard_df_51,latent_motherboard_df_52,latent_motherboard_df_53,latent_motherboard_df_54,latent_motherboard_df_55,latent_motherboard_df_56,latent_motherboard_df_57,latent_motherboard_df_58,latent_motherboard_df_59,latent_motherboard_df_60,latent_motherboard_df_61,latent_motherboard_df_62,latent_motherboard_df_63
0.20431298,0.33054703,0.43827078,0.30407774,0.49498087,0.046162583,1.7396796,0.21825098,0.29063356,0.0,0.8480287,0.46292266,1.4324944,0.48477554,1.4762018,0.84779537,0.6673089,0.6628248,0.7897626,1.077624,0.3443017,0.5219483,1.6158209,0.0,0.7535834,0.71654814,0.46455303,1.2789984,0.6495317,0.6075937,0.38861194,1.4794767,0.58621526,0.3774954,0.4361691,0.5562079,0.5271541,0.0,1.027474,0.75743365,0.0,0.0,0.11073327,0.7447488,1.4244945,0.08782631,0.63506323,0.6378902,0.84033495,0.8226022,1.3116416,0.98581696,0.0,1.1432688,0.85110295,0.5697781,0.0,0.023172453,0.0,0.0,0.7023087,0.0,0.6725727,0.002486811
1.8800395,0.0,0.2909691,0.034287184,0.9875444,0.0,0.84788126,0.0,0.7594073,0.20227015,0.0,0.0,0.0,0.93005586,0.9533154,0.0,2.0383477,0.5748974,1.2330793,0.45172745,0.74960434,1.2182158,0.45862457,0.0,0.6027892,0.2889515,0.0,0.911967,0.13376637,1.5392163,1.6200436,1.4462764,1.7784598,0.0,1.5355656,2.1263182,0.9244536,0.0,0.0,0.0,0.0,0.0,1.524204,0.4237123,0.59952563,0.28599262,0.7679049,1.0983111,0.0,0.0,1.0638167,1.1791749,0.109480105,1.0754026,0.38842836,0.0,0.0,0.0,0.0,0.0,0.96746445,0.0,1.4107457,0.83004254
1.8797346,0.0,0.30097246,0.029806776,0.99116594,0.0,0.85220337,0.0,0.7621377,0.19712816,0.0,0.0,0.0,0.9299798,0.95917773,0.0,2.03424,0.56255674,1.2420533,0.46462965,0.7492266,1.2182891,0.47245017,0.0,0.60791653,0.27870327,0.0,0.91867465,0.14739698,1.5528287,1.6147199,1.434405,1.7727748,0.0,1.5222952,2.129544,0.926296,0.0,0.0,0.0,0.0,0.0,1.5231884,0.4145502,0.5870409,0.2929478,0.77448547,1.1033243,0.0,0.0,1.058125,1.1794792,0.11389003,1.0710102,0.3996502,0.0,0.0,0.0,0.0,0.0,0.97332215,0.0,1.4206573,0.83561444
1.8796511,0.0,0.30371308,0.028579263,0.9921581,0.0,0.85338753,0.0,0.76288575,0.1957194,0.0,0.0,0.0,0.92995894,0.96078396,0.0,2.0331147,0.5591757,1.2445118,0.46816447,0.7491232,1.2183093,0.47623798,0.0,0.60932124,0.2758956,0.0,0.9205124,0.15113145,1.5565581,1.6132613,1.4311525,1.7712172,0.0,1.5186596,2.1304278,0.92680097,0.0,0.0,0.0,0.0,0.0,1.5229101,0.41204,0.5836204,0.29485333,0.7762884,1.1046978,0.0,0.0,1.0565658,1.1795626,0.115098216,1.0698068,0.40272465,0.0,0.0,0.0,0.0,0.0,0.97492707,0.0,1.4233727,0.83714104
1.8796511,0.0,0.30371302,0.028579263,0.99215806,0.0,0.8533876,0.0,0.7628858,0.19571942,0.0,0.0,0.0,0.92995894,0.96078396,0.0,2.033115,0.5591758,1.244512,0.4681645,0.7491232,1.2183095,0.47623786,0.0,0.6093212,0.27589568,0.0,0.9205124,0.15113151,1.5565584,1.6132613,1.4311525,1.7712169,0.0,1.5186597,2.1304278,0.92680085,0.0,0.0,0.0,0.0,0.0,1.5229101,0.41204,0.5836204,0.29485327,0.77628833,1.1046978,0.0,0.0,1.0565656,1.1795626,0.1150982,1.0698068,0.4027246,0.0,0.0,0.0,0.0,0.0,0.97492707,0.0,1.4233726,0.8371411
1.8773282,0.0,0.37995204,0.0,1.0197586,0.058365338,0.8863284,0.0,0.7836952,0.15653044,0.0,0.0,0.0,0.9293792,1.0054638,0.0,2.0018098,0.46512324,1.312906,0.5664965,0.746245,1.2188691,0.581607,0.0,0.64839774,0.19779143,0.0,0.97163415,0.25501627,1.6603048,1.5726871,1.3406751,1.7278869,0.0,1.4175223,2.1550143,0.9408428,0.0,0.0,0.0,0.0,0.0,1.5151684,0.34221172,0.48846984,0.3478611,0.8264413,1.1429061,0.0,0.0,1.0131869,1.1818819,0.1487077,1.036331,0.48825005,0.0,0.0,0.0,0.07737495,0.0,1.0195712,0.0,1.4989115,0.8796069
0.13215604,0.07775101,0.1563936,1.3518127,1.0995507,0.49529183,0.46447194,1.0157753,0.04997459,0.22349402,1.3821241,1.27074,0.11886437,1.2008209,1.0796077,1.2953378,0.4177322,1.7779633,0.12600696,1.1183863,0.36348778,0.3714421,0.45148245,0.22813782,0.0,2.1699245,1.0422536,1.0846721,1.1439672,0.93608457,0.56223124,0.9355369,0.47064167,2.1549938,1.1519293,0.64891845,0.29336154,0.0,0.5538708,0.7272179,0.0,0.0,0.29475874,0.95750624,0.39738685,0.0,1.4985458,0.0,0.79905814,0.9497631,0.49092737,0.0,0.14912254,0.39242685,1.4989209,0.7647907,0.13695532,0.0,1.1764109,0.0,0.7656343,0.0,0.02272284,0.0
0.35152695,0.047442295,0.5736167,0.11535402,0.47220498,0.14986129,1.7299327,0.39369965,0.09384974,0.0,0.98754364,0.0,1.6000693,0.1626767,1.4973745,1.0289084,0.44070238,1.0309733,0.49087387,1.284302,0.24282953,0.5189238,1.5551951,0.0,0.78537506,0.7727164,0.41365102,1.4410129,0.8591535,0.61870706,0.25301167,1.4472684,0.33839995,0.31481278,0.47207403,0.77880645,0.4110886,0.0,1.0263375,0.58153933,0.0,0.0,0.004142277,0.6273696,1.2251313,0.14811757,0.62557155,0.6049336,0.39552024,0.6835467,0.7606946,0.7902088,0.07572546,1.0438138,0.9823452,0.5200326,0.0,0.012654855,0.163888,0.0,0.62832063,0.0,0.65407455,0.0
0.35152695,0.047442295,0.5736167,0.11535402,0.47220498,0.14986129,1.7299327,0.39369965,0.09384974,0.0,0.98754364,0.0,1.6000693,0.1626767,1.4973745,1.0289084,0.44070238,1.0309733,0.49087387,1.284302,0.24282953,0.5189238,1.5551951,0.0,0.78537506,0.7727164,0.41365102,1.4410129,0.8591535,0.61870706,0.25301167,1.4472684,0.33839995,0.31481278,0.47207403,0.77880645,0.4110886,0.0,1.0263375,0.58153933,0.0,0.0,0.004142277,0.6273696,1.2251313,0.14811757,0.62557155,0.6049336,0.39552024,0.6835467,0.7606946,0.7902088,0.07572546,1.0438138,0.9823452,0.5200326,0.0,0.012654855,0.163888,0.0,0.62832063,0.0,0.65407455,0.0
0.35142675,0.04930023,0.5769055,0.11388101,0.4733956,0.15279923,1.7313536,0.39452225,0.09474742,0.0,0.98425025,0.0,1.6017599,0.16265167,1.4993019,1.0286224,0.43935198,1.0269161,0.49382424,1.2885437,0.24270537,0.51894796,1.5597405,0.0,0.7870607,0.76934713,0.4128079,1.4432181,0.86363494,0.6231824,0.25126138,1.4433655,0.3365308,0.320592,0.4677112,0.77986705,0.4116943,0.0,1.0221123,0.57943803,0.0,0.0,0.0038083121,0.62435734,1.2210267,0.15040419,0.627735,0.6065819,0.3979135,0.6836075,0.7588234,0.7903089,0.07717528,1.0423698,0.9860346,0.5242215,0.0,0.01459892,0.16951075,0.0,0.63024646,0.0,0.65733314,0.0
0.35134307,0.05085156,0.5796516,0.112651035,0.4743898,0.15525244,1.7325401,0.39520913,0.095496975,0.0,0.98150027,0.0,1.6031716,0.16263081,1.5009112,1.0283837,0.43822438,1.0235283,0.49628776,1.2920856,0.24260172,0.5189681,1.5635359,0.0,0.7884682,0.76653385,0.41210398,1.4450595,0.8673768,0.6269194,0.24979992,1.4401064,0.33497006,0.32541764,0.46406823,0.78075266,0.4122001,0.0,1.0185843,0.5776835,0.0,0.0,0.0035294518,0.62184215,1.2175994,0.1523135,0.6295415,0.6079581,0.3999119,0.6836583,0.7572609,0.7903924,0.07838591,1.041164,0.9891152,0.52771914,0.0,0.016222313,0.17420572,0.0,0.63185453,0.0,0.660054,0.0
0.3511769,0.053932644,0.5851054,0.11020832,0.4763642,0.16012453,1.7348965,0.39657325,0.0969856,0.0,0.97603875,0.0,1.605975,0.16258933,1.5041075,1.0279096,0.4359849,1.0168002,0.50118047,1.29912,0.24239585,0.51900816,1.5710737,0.0,0.79126364,0.7609466,0.4107059,1.4487166,0.8748083,0.634341,0.24689738,1.433634,0.33187044,0.33500153,0.45683324,0.7825115,0.4132046,0.0,1.0115775,0.5741989,0.0,0.0,0.002975665,0.6168469,1.2107928,0.15610549,0.63312924,0.6106914,0.40388075,0.68375915,0.7541578,0.79055834,0.080790184,1.0387692,0.99523336,0.5346657,0.0,0.019446269,0.18353012,0.0,0.6350482,0.0,0.66545784,0.0
0.34992364,0.07716915,0.62623686,0.0917858,0.49125487,0.19686843,1.7526684,0.4068612,0.10821249,0.0,0.93484956,0.0,1.6271185,0.16227658,1.5282128,1.0243341,0.41909564,0.9660582,0.5380796,1.3521707,0.24084303,0.51931006,1.6279209,0.0,0.8123457,0.71880877,0.400162,1.4762971,0.9308548,0.6903129,0.22500731,1.3848209,0.3084936,0.40728033,0.40226895,0.79577583,0.4207803,0.0,0.9587341,0.547919,0.0,0.0,0.0,0.57917404,1.1594584,0.18470356,0.6601871,0.6313051,0.43381277,0.68451995,0.7307546,0.7918096,0.09892275,1.0207089,1.0413749,0.5870548,0.0,0.043760672,0.25385192,0.0,0.65913403,0.0,0.70621157,0.0
0.43541518,0.4780128,0.15721154,0.7601807,0.6345206,0.12128,0.69359916,1.1727974,0.0,0.0,0.8229177,1.3459315,0.058770113,1.3825563,0.3922466,0.77391535,0.86516446,0.61262214,0.39342272,0.47571197,0.9737209,0.0,0.7346242,0.0,0.0,1.4016482,1.2698159,0.79181755,0.44446164,0.8265117,0.0,0.66460484,1.0203222,1.364649,0.6627233,0.51834726,0.6166383,0.19848058,0.28145045,0.0,0.0,0.05409202,0.0,0.30886745,0.3943883,0.42425084,1.4310845,0.0,0.76162326,0.17318794,0.7542561,0.0,0.203425,1.2917144,0.60328937,0.43370765,0.56468034,0.0,1.05101,0.0,1.6709658,0.0,0.11403949,0.0
0.43518135,0.48234797,0.16488531,0.75674367,0.6372987,0.1281352,0.6969148,1.1747168,0.0,0.0,0.8152332,1.3512598,0.06271481,1.3824979,0.39674383,0.77324826,0.8620134,0.6031553,0.40030688,0.4856095,0.9734312,0.0,0.74523,0.0,0.0,1.3937865,1.2678487,0.7969632,0.4549181,0.8369542,0.0,0.6554979,1.0159608,1.3781339,0.6525433,0.520822,0.61805165,0.19210225,0.2715916,0.0,0.0,0.056839734,0.0,0.30183893,0.38481095,0.4295863,1.4361326,0.0,0.76720756,0.17332986,0.7498899,0.0,0.20680796,1.288345,0.6118978,0.44348174,0.5687073,0.0,1.0641297,0.0,1.6754595,0.0,0.12164277,0.0
0.4350309,0.48513794,0.16982391,0.75453174,0.6390866,0.13254702,0.69904864,1.1759521,0.0,0.0,0.81028754,1.3546889,0.06525349,1.3824605,0.39963812,0.772819,0.85998553,0.59706277,0.40473735,0.49197927,0.9732448,0.0,0.7520557,0.0,0.0,1.3887271,1.2665827,0.8002747,0.46164754,0.8436747,0.0,0.6496369,1.013154,1.3868123,0.6459918,0.5224146,0.6189613,0.18799734,0.2652468,0.0,0.0,0.058608115,0.0,0.2973156,0.3786473,0.43302006,1.4393814,0.0,0.7708015,0.17342123,0.7470799,0.0,0.2089851,1.2861764,0.617438,0.44977206,0.57129896,0.0,1.0725732,0.0,1.6783514,0.0,0.12653601,0.0
0.29559046,0.2961483,0.16451713,0.97901034,0.5674679,0.023015322,0.5721294,0.86297923,0.054238476,0.0047087464,1.1687398,1.3175902,0.115366146,1.2374663,0.4538067,0.82683265,1.0543026,0.8961582,0.17882134,0.6373561,1.0542469,0.0,0.36677817,0.0,0.0,1.5637684,1.0413973,0.9728545,0.4958038,0.8312126,0.0,1.0085301,0.8043039,1.025997,0.38518822,0.52894783,0.71528083,0.0,0.60246223,0.0,0.0,0.0,0.10402413,0.6072216,0.6995012,0.5756066,1.35574,0.0,0.12464292,0.44655395,1.1453902,0.0,0.39951286,1.1520549,0.5439598,0.16650686,0.25037095,0.0,1.0189475,0.0,1.4761336,0.0,0.0,0.0
0.3209208,0.19936413,0.31805623,0.16901577,0.36119705,0.0,0.53242755,0.20799606,0.37408844,0.0,0.5301054,1.0044287,1.0311723,1.006923,0.55579466,1.3724941,0.30261055,1.4746702,0.1705303,1.1007488,0.4805229,0.002280924,0.24675992,0.0,0.039324537,1.2249095,0.3796114,1.3281049,1.0659454,1.6479975,0.0,1.2028846,0.0,0.8170747,0.15381593,1.534305,0.21393366,0.0,1.0533495,1.0206486,0.0,0.0,0.5195462,0.18851383,0.7041885,0.87502307,0.7277204,0.0,0.5544912,0.574596,0.41792294,0.26174623,0.6438305,1.0325174,1.0917764,0.85512036,0.838544,0.0,1.2357621,0.0,0.9304248,0.0,0.37223685,0.0
0.21747392,0.6657058,0.6472792,0.41806477,0.61903477,0.0,1.1608552,0.5197892,0.52536875,0.0,0.050137945,0.7969458,1.3234675,0.55152756,1.1676916,0.86433333,0.6818821,0.30963558,0.48051208,0.9158938,0.99440885,0.0,0.89327055,0.0,0.59823424,1.1742383,0.4175966,1.4874496,1.2393719,1.0901381,0.091606095,1.3660748,0.31760818,1.4628407,0.8506236,1.1503382,0.77234274,0.0,1.1190859,1.2631395,0.0,0.0,0.0,0.60535365,0.8683315,0.29364336,1.2296178,0.0,0.3815699,0.4287968,0.53382516,0.44840235,1.0545077,1.069338,1.1412314,0.32804948,0.2741009,0.03765516,1.2140677,0.0,0.0,0.0,0.15695795,0.0
0.21635494,0.6864527,0.68400365,0.40161616,0.63232994,0.0,1.1767229,0.5289749,0.53539276,0.0,0.013361938,0.8224453,1.3423456,0.5512483,1.189214,0.86114097,0.6668024,0.2643302,0.5134577,0.96326053,0.99302244,0.0,0.9440271,0.0,0.6170575,1.1366153,0.4081824,1.5120751,1.2894135,1.140113,0.072061405,1.3224916,0.296736,1.5273753,0.8019055,1.1621815,0.7791068,0.0,1.0719043,1.2396753,0.0,0.0,0.0,0.5717172,0.8224972,0.31917727,1.2537767,0.0,0.4082949,0.42947608,0.5129295,0.44951952,1.0706975,1.0532125,1.1824292,0.37482542,0.29337272,0.059364483,1.276855,0.0,0.0,0.0,0.19334525,0.0
0.21229655,0.76169884,0.8171984,0.34195924,0.68055,0.08724875,1.2342727,0.56228995,0.57174844,0.0,0.0,0.9149285,1.4108139,0.55023557,1.2672731,0.8495626,0.6121104,0.10001385,0.6329472,1.1350533,0.9879941,0.0,1.1281143,0.0,0.68532693,1.0001616,0.37403843,1.6013883,1.4709073,1.3213652,0.0011753999,1.1644214,0.22103547,1.761434,0.62521136,1.2051352,0.80363905,0.0,0.9007833,1.1545738,0.0,0.0,0.0,0.4497223,0.65626246,0.4117856,1.341397,0.0,0.505223,0.43193978,0.4371438,0.45357144,1.1294156,0.9947282,1.3318481,0.54447544,0.36326906,0.1381012,1.5045762,0.0,0.0,0.0,0.3253169,0.01229404
0.071006835,0.9658066,0.7822059,0.5078005,0.5632267,0.09572438,1.0302074,0.60474306,0.60712713,0.0,0.34097236,0.9919023,1.2713944,0.66796,0.9664255,0.92655474,0.4672279,0.7819127,0.24609184,1.179059,0.8464383,0.0,0.91161317,0.0,0.548219,1.469126,0.33824614,1.4901774,1.4289235,1.440484,0.0,1.3022507,0.17248031,1.4615504,1.0525794,1.2119513,0.66251546,0.0,1.2298815,1.1671239,0.0,0.0,0.3863058,0.39181638,1.3390548,0.8002102,1.1986303,0.0,0.10068542,0.36768377,0.03922105,0.13109277,0.8898452,0.5641611,0.9903453,0.35630232,0.2526754,0.0,1.4422636,0.0,0.07825202,0.0,0.04318118,0.19156699
0.38444373,0.04189018,0.47990358,0.493797,0.370327,0.0,0.5277032,0.68314284,0.56899333,0.2324226,0.37069705,1.1544989,0.93008155,0.9519963,0.9982969,1.2733849,0.69785655,1.2661277,0.2750127,1.0587615,0.8329351,0.0,0.0,0.0,0.20810017,1.74053,0.5665832,1.3126284,1.5145483,1.8428842,0.14382358,0.927682,0.08601807,1.9059188,0.4146347,1.6739544,0.46946692,0.0,0.9692348,1.656217,0.0,0.0,0.0,0.9591407,0.88813853,0.05789298,1.7118459,0.0,0.6509209,0.6628489,0.6682302,0.24554159,1.221519,1.5228827,1.6358258,0.17242813,0.27013412,0.0,1.588906,0.0,0.19570458,0.13893726,0.027582526,0.0
0.38368604,0.055939235,0.50477207,0.48265857,0.37933004,0.0,0.5384482,0.68936306,0.5757812,0.21963951,0.34579358,1.1717662,0.94286513,0.95180714,1.0128711,1.2712232,0.68764514,1.2354486,0.29732236,1.0908365,0.8319962,0.0,0.0,0.0,0.22084662,1.715053,0.56020826,1.3293039,1.5484346,1.8767254,0.1305886,0.898169,0.0718842,1.9496194,0.38164455,1.6819742,0.47404724,0.0,0.9372851,1.6403278,0.0,0.0,0.0,0.9363634,0.8571012,0.07518369,1.7282053,0.0,0.66901815,0.6633088,0.6540804,0.24629809,1.2324822,1.5119632,1.6637233,0.20410314,0.28318432,0.0,1.6314235,0.0,0.21026719,0.1411309,0.05222264,0.0
0.0,0.36379644,0.0,0.7297994,0.7308227,0.0,0.35769773,0.33050272,0.7758556,0.0,0.76979285,0.74867857,0.35757652,0.95320666,0.15789466,0.45383504,1.2748934,0.707551,0.54448414,0.56559527,0.4759546,0.0,0.3935323,0.48289078,0.22241756,1.4046804,0.46286598,0.69410044,0.13748057,0.7998093,0.0,1.0440402,0.6462748,0.6388427,0.79338586,0.71530795,0.4305235,0.0,0.68165207,0.18629995,0.0,0.0,0.30454767,0.46751148,0.6767894,1.0057126,0.55951893,0.0,0.04864793,0.42477724,0.38459495,0.5188442,0.6771369,1.076788,0.6823455,0.25445607,0.47977135,0.0,0.37341827,0.0,1.3499551,0.0,0.31961858,0.46558845
0.0,0.36379644,0.0,0.7297994,0.7308227,0.0,0.35769773,0.33050272,0.7758556,0.0,0.76979285,0.74867857,0.35757652,0.95320666,0.15789466,0.45383504,1.2748934,0.707551,0.54448414,0.56559527,0.4759546,0.0,0.3935323,0.48289078,0.22241756,1.4046804,0.46286598,0.69410044,0.13748057,0.7998093,0.0,1.0440402,0.6462748,0.6388427,0.79338586,0.71530795,0.4305235,0.0,0.68165207,0.18629995,0.0,0.0,0.30454767,0.46751148,0.6767894,1.0057126,0.55951893,0.0,0.04864793,0.42477724,0.38459495,0.5188442,0.6771369,1.076788,0.6823455,0.25445607,0.47977135,0.0,0.37341827,0.0,1.3499551,0.0,0.31961858,0.46558845
0.0,0.36379644,0.0,0.7297994,0.7308227,0.0,0.35769773,0.33050272,0.7758556,0.0,0.76979285,0.74867857,0.35757652,0.95320666,0.15789466,0.45383504,1.2748934,0.707551,0.54448414,0.56559527,0.4759546,0.0,0.3935323,0.48289078,0.22241756,1.4046804,0.46286598,0.69410044,0.13748057,0.7998093,0.0,1.0440402,0.6462748,0.6388427,0.79338586,0.71530795,0.4305235,0.0,0.68165207,0.18629995,0.0,0.0,0.30454767,0.46751148,0.6767894,1.0057126,0.55951893,0.0,0.04864793,0.42477724,0.38459495,0.5188442,0.6771369,1.076788,0.6823455,0.25445607,0.47977135,0.0,0.37341827,0.0,1.3499551,0.0,0.31961858,0.46558845
0.0,0.3788395,0.0051109865,0.717873,0.74046266,0.0,0.3692029,0.337163,0.7831237,0.0,0.7431275,0.76716757,0.37126452,0.95300424,0.17350005,0.45152035,1.2639594,0.6747012,0.56837225,0.5999397,0.47494933,0.0,0.43033466,0.4697336,0.23606583,1.3774009,0.45604,0.71195585,0.17376445,0.83604485,0.0,1.0124391,0.6311408,0.6856352,0.7580616,0.7238952,0.43542796,0.0,0.6474419,0.16928664,0.0,0.0,0.3018438,0.44312257,0.6435561,1.0242267,0.5770359,0.0,0.068025544,0.42526975,0.36944404,0.5196542,0.6888758,1.0650959,0.712217,0.28837213,0.49374485,0.0,0.41894376,0.0,1.3655479,0.0,0.3460021,0.4804206
0.65666866,0.2455985,0.0,0.060905986,0.20657626,0.0,1.1514184,0.19296326,0.25935283,0.26655817,1.3159236,0.58189106,1.5532752,1.1128865,0.71564716,0.7429218,0.60670835,0.16733977,0.9829603,0.23729528,0.7876116,0.0,0.0,0.0,0.0,0.24751662,0.5440833,0.6210686,0.030840762,0.47833386,0.3859656,1.478026,0.21095368,0.0413535,0.014732584,0.6817065,0.43530667,0.0,0.5676506,0.35684034,0.2462048,0.0,0.0,0.46454608,1.2235935,1.2734648,0.5945895,0.09215268,0.9134462,0.109082505,1.5611297,0.589097,0.52630866,2.690456,0.5781537,0.0,0.64677554,0.36856276,0.0,0.0,1.3710456,0.0,0.2574365,0.22452872
0.65666866,0.2455985,0.0,0.060905986,0.20657626,0.0,1.1514184,0.19296326,0.25935283,0.26655817,1.3159236,0.58189106,1.5532752,1.1128865,0.71564716,0.7429218,0.60670835,0.16733977,0.9829603,0.23729528,0.7876116,0.0,0.0,0.0,0.0,0.24751662,0.5440833,0.6210686,0.030840762,0.47833386,0.3859656,1.478026,0.21095368,0.0413535,0.014732584,0.6817065,0.43530667,0.0,0.5676506,0.35684034,0.2462048,0.0,0.0,0.46454608,1.2235935,1.2734648,0.5945895,0.09215268,0.9134462,0.109082505,1.5611297,0.589097,0.52630866,2.690456,0.5781537,0.0,0.64677554,0.36856276,0.0,0.0,1.3710456,0.0,0.2574365,0.22452872
0.65666866,0.2455985,0.0,0.060905986,0.20657626,0.0,1.1514184,0.19296326,0.25935283,0.26655817,1.3159236,0.58189106,1.5532752,1.1128865,0.71564716,0.7429218,0.60670835,0.16733977,0.9829603,0.23729528,0.7876116,0.0,0.0,0.0,0.0,0.24751662,0.5440833,0.6210686,0.030840762,0.47833386,0.3859656,1.478026,0.21095368,0.0413535,0.014732584,0.6817065,0.43530667,0.0,0.5676506,0.35684034,0.2462048,0.0,0.0,0.46454608,1.2235935,1.2734648,0.5945895,0.09215268,0.9134462,0.109082505,1.5611297,0.589097,0.52630866,2.690456,0.5781537,0.0,0.64677554,0.36856276,0.0,0.0,1.3710456,0.0,0.2574365,0.22452872
0.65583557,0.26104409,0.0,0.04866033,0.21647426,0.0,1.1632315,0.19980176,0.26681548,0.25250435,1.2885445,0.60087484,1.5673295,1.1126786,0.7316701,0.74054515,0.5954818,0.133611,1.0074877,0.27255875,0.7865794,0.0,0.02130305,0.0,0.006426394,0.21950713,0.5370747,0.6394017,0.06809557,0.515539,0.37141502,1.4455794,0.1954148,0.08939806,0.0,0.69052356,0.44034237,0.0,0.532525,0.33937177,0.23260617,0.0,0.0,0.4395045,1.1894708,1.2924742,0.6125752,0.10585482,0.93334246,0.10958825,1.5455734,0.58992875,0.53836155,2.6784506,0.6088246,0.0,0.661123,0.38472492,0.0,0.0,1.3870558,0.0,0.284526,0.2397577
0.84071773,0.030536987,0.0,0.07454411,0.1975323,0.0,1.2771659,0.21780483,0.25473455,0.19038221,1.1741136,0.6228563,1.5282634,0.904142,0.5300595,1.0007908,0.80085963,0.37891978,0.5444793,0.18214189,0.8690684,0.0,0.98306113,0.0,0.30344993,0.5051392,0.63779205,0.9528619,0.32304677,0.37456736,0.33657262,1.540016,0.6627234,0.0,0.0,0.9228333,0.72501427,0.0,0.71218234,0.49108723,0.0,0.0,0.42118797,0.35298675,1.0655878,0.7750927,0.4858355,0.2574654,0.92226726,0.079916105,1.9850806,0.6227322,0.24265464,2.7734818,0.7961264,0.0,0.45544875,0.00907804,0.0,0.0,1.6720895,0.0,0.1549572,0.0
0.84071773,0.030536987,0.0,0.07454411,0.1975323,0.0,1.2771659,0.21780483,0.25473455,0.19038221,1.1741136,0.6228563,1.5282634,0.904142,0.5300595,1.0007908,0.80085963,0.37891978,0.5444793,0.18214189,0.8690684,0.0,0.98306113,0.0,0.30344993,0.5051392,0.63779205,0.9528619,0.32304677,0.37456736,0.33657262,1.540016,0.6627234,0.0,0.0,0.9228333,0.72501427,0.0,0.71218234,0.49108723,0.0,0.0,0.42118797,0.35298675,1.0655878,0.7750927,0.4858355,0.2574654,0.92226726,0.079916105,1.9850806,0.6227322,0.24265464,2.7734818,0.7961264,0.0,0.45544875,0.00907804,0.0,0.0,1.6720895,0.0,0.1549572,0.0
0.8400754,0.042446315,0.0,0.0651021,0.20516407,0.0,1.2862744,0.22307767,0.26048872,0.17954597,1.153003,0.6374938,1.5390999,0.90398175,0.542414,0.99895835,0.7922033,0.35291314,0.5633911,0.20933177,0.8682726,0.0,1.0121969,0.0,0.31425503,0.48354238,0.63238806,0.96699774,0.35177213,0.40325448,0.32535338,1.5149981,0.6507421,0.013794437,0.0,0.92963177,0.7288971,0.0,0.6850987,0.4776181,0.0,0.0,0.41904736,0.33367848,1.0392776,0.78975004,0.4997034,0.26803043,0.93760824,0.08030605,1.9730859,0.6233735,0.2519481,2.7642257,0.81977516,0.0,0.4665113,0.021539807,0.0,0.0,1.684434,0.0,0.17584457,0.006263965
0.4893732,0.0,0.0,0.27519277,0.4478739,0.0,1.3141085,0.36913306,0.16239196,0.09524464,1.5902811,0.084598616,1.2251565,0.9036838,1.1936449,1.0351224,0.9211244,0.6841654,0.8978674,0.6422509,0.40369344,0.40707967,1.1374272,0.0,0.21816143,0.76437646,0.6513546,0.7912249,0.3913572,0.65765196,0.55701137,1.3960437,0.46405298,0.2596755,0.026506886,0.54253054,0.13627715,0.0,0.64898574,0.7704817,0.0,0.0,0.56410587,0.80366236,1.5705681,0.23962204,0.52162606,0.70560217,1.057751,0.65466547,1.7313745,0.8696736,0.074465565,1.9845722,1.0980043,0.30936176,0.15463065,0.10059331,0.0,0.0,1.5883262,0.0,0.5628642,0.0
0.48937318,0.0,0.0,0.27519277,0.4478739,0.0,1.3141086,0.36913309,0.16239193,0.09524464,1.5902811,0.084598586,1.2251567,0.9036838,1.1936449,1.0351222,0.9211244,0.68416536,0.8978675,0.64225084,0.40369344,0.40707964,1.1374271,0.0,0.21816143,0.76437646,0.65135455,0.79122484,0.3913573,0.657652,0.55701137,1.3960438,0.46405286,0.25967556,0.026506916,0.54253054,0.13627715,0.0,0.64898574,0.7704817,0.0,0.0,0.56410587,0.80366236,1.5705678,0.23962203,0.521626,0.70560217,1.057751,0.6546654,1.7313744,0.86967367,0.074465536,1.9845722,1.0980043,0.30936176,0.1546307,0.10059334,0.0,0.0,1.5883263,0.0,0.5628641,0.0
